order_id,order_item_id,product_id,price
syn_order_000215,2,syn_prod_00202,105.05
syn_order_000215,3,syn_prod_00109,269.84
syn_order_000216,1,syn_prod_00221,29.05
syn_order_000216,2,syn_prod_00014,25.89
syn_order_000217,1,syn_prod_00075,229.69
syn_order_000217,2,syn_prod_00262,718.26
syn_order_000217,3,syn_prod_00108,93.48
syn_order_000217,4,syn_prod_00092,265.47
syn_order_000218,1,syn_prod_00168,45.27
syn_order_000218,2,syn_prod_00221,33.92
syn_order_000218,3,syn_prod_00038,51.10
syn_order_000219,1,syn_prod_00151,158.58
syn_order_000219,2,syn_prod_00251,270.88
syn_order_000220,1,syn_prod_00264,706.79
syn_order_000220,2,syn_prod_00235,95.83
syn_order_000220,3,syn_prod_00025,114.50
syn_order_000220,4,syn_prod_00069,176.26
syn_order_000221,1,syn_prod_00063,125.64
syn_order_000221,2,syn_prod_00260,103.17
syn_order_000222,1,syn_prod_00260,273.18
syn_order_000222,2,syn_prod_00091,294.05
syn_order_000222,3,syn_prod_00194,607.07
syn_order_000222,4,syn_prod_00245,360.33
syn_order_000223,1,syn_prod_00124,187.66
syn_order_000223,2,syn_prod_00091,330.85
syn_order_000223,3,syn_prod_00062,57.40
syn_order_000223,4,syn_prod_00136,13.60
syn_order_000224,1,syn_prod_00188,596.55
syn_order_000224,2,syn_prod_00050,33.28
syn_order_000224,3,syn_prod_00253,57.87
syn_order_000225,1,syn_prod_00066,46.65
syn_order_000225,2,syn_prod_00259,109.85
syn_order_000226,1,syn_prod_00167,34.68
syn_order_000226,2,syn_prod_00184,65.48
syn_order_000226,3,syn_prod_00272,368.30
syn_order_000226,4,syn_prod_00238,791.35
syn_order_000227,1,syn_prod_00082,319.04
syn_order_000227,2,syn_prod_00094,107.47
syn_order_000228,1,syn_prod_00143,129.07
syn_order_000228,2,syn_prod_00211,39.71
syn_order_000228,3,syn_prod_00209,103.62
syn_order_000229,1,syn_prod_00152,56.22
syn_order_000229,2,syn_prod_00212,41.01
syn_order_000229,3,syn_prod_00159,46.20
syn_order_000230,1,syn_prod_00072,251.73
syn_order_000230,2,syn_prod_00254,228.81
syn_order_000230,3,syn_prod_00028,67.93
syn_order_000231,1,syn_prod_00229,168.45
syn_order_000231,2,syn_prod_00200,96.63
syn_order_000232,1,syn_prod_00048,71.91
syn_order_000232,2,syn_prod_00154,22.95
syn_order_000232,3,syn_prod_00094,303.01
syn_order_000232,4,syn_prod_00201,168.01
syn_order_000233,1,syn_prod_00235,54.48
syn_order_000233,2,syn_prod_00148,182.26
syn_order_000234,1,syn_prod_00017,40.06
syn_order_000234,2,syn_prod_00077,207.60
syn_order_000234,3,syn_prod_00243,582.32
syn_order_000234,4,syn_prod_00262,608.84
syn_order_000235,1,syn_prod_00145,33.43
syn_order_000235,2,syn_prod_00204,166.10
syn_order_000235,3,syn_prod_00155,41.26
syn_order_000236,1,syn_prod_00074,199.24
syn_order_000236,2,syn_prod_00252,49.19
syn_order_000236,3,syn_prod_00154,49.20
syn_order_000237,1,syn_prod_00083,231.15
syn_order_000237,2,syn_prod_00098,300.58
syn_order_000237,3,syn_prod_00188,212.96
syn_order_000238,1,syn_prod_00141,76.95
syn_order_000238,2,syn_prod_00207,59.34
syn_order_000239,1,syn_prod_00062,147.41
syn_order_000239,2,syn_prod_00258,75.89
syn_order_000240,1,syn_prod_00064,86.39
syn_order_000240,2,syn_prod_00257,35.63
syn_order_000241,1,syn_prod_00006,89.70
syn_order_000241,2,syn_prod_00081,252.32
syn_order_000242,1,syn_prod_00106,206.32
syn_order_000242,2,syn_prod_00082,233.27
syn_order_000242,3,syn_prod_00177,165.81
syn_order_000243,1,syn_prod_00257,146.90
syn_order_000243,2,syn_prod_00012,33.45
syn_order_000243,3,syn_prod_00126,186.90
syn_order_000243,4,syn_prod_00080,89.58
syn_order_000243,5,syn_prod_00218,58.15
syn_order_000244,1,syn_prod_00149,149.28
syn_order_000244,2,syn_prod_00204,40.89
syn_order_000244,3,syn_prod_00159,9.48
syn_order_000245,1,syn_prod_00061,205.76
syn_order_000245,2,syn_prod_00255,243.01
syn_order_000245,3,syn_prod_00164,22.90
syn_order_000246,1,syn_prod_00009,25.16
syn_order_000246,2,syn_prod_00028,164.08
syn_order_000247,1,syn_prod_00092,76.84
syn_order_000247,2,syn_prod_00094,292.50
syn_order_000247,3,syn_prod_00175,34.13
syn_order_000248,1,syn_prod_00087,307.77
syn_order_000248,2,syn_prod_00104,210.08
syn_order_000248,3,syn_prod_00075,96.19
syn_order_000249,1,syn_prod_00130,28.11
syn_order_000249,2,syn_prod_00159,15.49
syn_order_000249,3,syn_prod_00204,86.69
syn_order_000250,1,syn_prod_00070,220.94
syn_order_000250,2,syn_prod_00260,182.81
syn_order_000250,3,syn_prod_00156,37.26
syn_order_000251,1,syn_prod_00107,37.70
syn_order_000251,2,syn_prod_00123,200.92
syn_order_000251,3,syn_prod_00269,695.94
syn_order_000251,4,syn_prod_00192,138.73
syn_order_000252,1,syn_prod_00084,94.02
syn_order_000252,2,syn_prod_00099,231.23
syn_order_000252,3,syn_prod_00003,62.84
syn_order_000253,1,syn_prod_00075,217.09
syn_order_000253,2,syn_prod_00250,256.74
syn_order_000253,3,syn_prod_00011,27.43
syn_order_000254,1,syn_prod_00244,91.52
syn_order_000254,2,syn_prod_00115,161.12
syn_order_000255,1,syn_prod_00090,277.19
syn_order_000255,2,syn_prod_00096,357.75
syn_order_000255,3,syn_prod_00112,156.54
syn_order_000256,1,syn_prod_00073,65.88
syn_order_000256,2,syn_prod_00252,192.45
syn_order_000256,3,syn_prod_00161,23.45
syn_order_000257,1,syn_prod_00072,142.93
syn_order_000257,2,syn_prod_00256,119.29
syn_order_000257,3,syn_prod_00162,39.15
syn_order_000258,1,syn_prod_00112,193.18
syn_order_000258,2,syn_prod_00126,229.92
syn_order_000258,3,syn_prod_00263,171.11
syn_order_000258,4,syn_prod_00247,246.04
syn_order_000259,1,syn_prod_00068,164.53
syn_order_000259,2,syn_prod_00255,121.93
syn_order_000259,3,syn_prod_00155,18.92
syn_order_000260,1,syn_prod_00246,173.73
syn_order_000260,2,syn_prod_00007,82.43
syn_order_000260,3,syn_prod_00184,379.85
syn_order_000261,1,syn_prod_00017,54.81
syn_order_000261,2,syn_prod_00031,167.27
syn_order_000261,3,syn_prod_00047,107.74
syn_order_000262,1,syn_prod_00086,67.33
syn_order_000262,2,syn_prod_00095,329.84
syn_order_000263,1,syn_prod_00219,57.71
syn_order_000263,2,syn_prod_00230,78.73
syn_order_000263,3,syn_prod_00251,274.09
syn_order_000263,4,syn_prod_00104,496.40
syn_order_000264,1,syn_prod_00174,45.72
syn_order_000264,2,syn_prod_00050,29.65
syn_order_000264,3,syn_prod_00260,35.44
syn_order_000264,4,syn_prod_00248,762.55
syn_order_000264,5,syn_prod_00207,147.32
syn_order_000265,1,syn_prod_00059,26.97
syn_order_000265,2,syn_prod_00076,66.64
syn_order_000265,3,syn_prod_00212,29.83
syn_order_000266,1,syn_prod_00116,237.05
syn_order_000266,2,syn_prod_00128,207.33
syn_order_000266,3,syn_prod_00232,24.14
syn_order_000267,1,syn_prod_00061,45.83
syn_order_000267,2,syn_prod_00256,214.48
syn_order_000268,1,syn_prod_00126,160.19
syn_order_000268,2,syn_prod_00103,163.77
syn_order_000268,3,syn_prod_00136,19.22
syn_order_000268,4,syn_prod_00030,28.11
syn_order_000269,1,syn_prod_00063,158.09
syn_order_000269,2,syn_prod_00250,117.80
syn_order_000269,3,syn_prod_00060,117.72
syn_order_000270,1,syn_prod_00165,6.51
syn_order_000270,2,syn_prod_00164,42.35
syn_order_000271,1,syn_prod_00082,63.61
syn_order_000271,2,syn_prod_00102,312.84
syn_order_000271,3,syn_prod_00172,12.68
syn_order_000272,1,syn_prod_00148,53.94
syn_order_000272,2,syn_prod_00201,49.46
syn_order_000273,1,syn_prod_00064,104.38
syn_order_000273,2,syn_prod_00255,150.38
syn_order_000273,3,syn_prod_00163,24.43
syn_order_000274,1,syn_prod_00112,41.92
syn_order_000274,2,syn_prod_00124,123.01
syn_order_000275,1,syn_prod_00152,133.47
syn_order_000275,2,syn_prod_00202,119.56
syn_order_000276,1,syn_prod_00197,505.98
syn_order_000276,2,syn_prod_00056,80.86
syn_order_000276,3,syn_prod_00264,475.77
syn_order_000277,1,syn_prod_00019,70.17
syn_order_000277,2,syn_prod_00040,47.85
syn_order_000278,1,syn_prod_00252,65.92
syn_order_000278,2,syn_prod_00054,24.01
syn_order_000279,1,syn_prod_00218,83.04
syn_order_000279,2,syn_prod_00023,38.49
syn_order_000280,1,syn_prod_00089,216.81
syn_order_000280,2,syn_prod_00093,421.81
syn_order_000280,3,syn_prod_00174,34.38
syn_order_000281,1,syn_prod_00082,391.85
syn_order_000281,2,syn_prod_00102,418.59
syn_order_000281,3,syn_prod_00145,167.47
syn_order_000282,1,syn_prod_00073,67.37
syn_order_000282,2,syn_prod_00174,39.04
syn_order_000282,3,syn_prod_00147,171.23
syn_order_000282,4,syn_prod_00122,168.10
syn_order_000283,1,syn_prod_00177,259.34
syn_order_000283,2,syn_prod_00050,50.76
syn_order_000284,1,syn_prod_00170,18.47
syn_order_000284,2,syn_prod_00259,56.88
syn_order_000284,3,syn_prod_00055,39.31
syn_order_000284,4,syn_prod_00074,201.71
syn_order_000285,1,syn_prod_00215,72.88
syn_order_000285,2,syn_prod_00137,63.63
syn_order_000285,3,syn_prod_00027,154.73
syn_order_000285,4,syn_prod_00068,42.44
syn_order_000286,1,syn_prod_00112,185.60
syn_order_000286,2,syn_prod_00127,214.61
syn_order_000287,1,syn_prod_00124,147.38
syn_order_000287,2,syn_prod_00110,135.41
syn_order_000288,1,syn_prod_00222,72.83
syn_order_000288,2,syn_prod_00027,157.85
syn_order_000288,3,syn_prod_00247,234.33
syn_order_000288,4,syn_prod_00192,246.83
syn_order_000289,1,syn_prod_00001,54.51
syn_order_000289,2,syn_prod_00025,125.34
syn_order_000290,1,syn_prod_00080,216.14
syn_order_000290,2,syn_prod_00253,209.62
syn_order_000290,3,syn_prod_00164,47.85
syn_order_000291,1,syn_prod_00109,239.29
syn_order_000291,2,syn_prod_00126,109.43
syn_order_000292,1,syn_prod_00230,127.55
syn_order_000292,2,syn_prod_00198,457.61
syn_order_000293,1,syn_prod_00069,179.13
syn_order_000293,2,syn_prod_00253,98.98
syn_order_000294,1,syn_prod_00080,125.92
syn_order_000294,2,syn_prod_00031,130.52
syn_order_000294,3,syn_prod_00212,21.87
syn_order_000294,4,syn_prod_00232,209.52
syn_order_000295,1,syn_prod_00174,40.40
syn_order_000295,2,syn_prod_00216,38.77
syn_order_000296,1,syn_prod_00157,60.42
syn_order_000296,2,syn_prod_00125,66.23
syn_order_000296,3,syn_prod_00250,150.34
syn_order_000297,1,syn_prod_00151,35.18
syn_order_000297,2,syn_prod_00242,233.03
syn_order_000297,3,syn_prod_00253,138.02
syn_order_000298,1,syn_prod_00141,167.29
syn_order_000298,2,syn_prod_00126,146.06
syn_order_000299,1,syn_prod_00185,130.69
syn_order_000299,2,syn_prod_00033,107.12
syn_order_000299,3,syn_prod_00054,21.22
syn_order_000300,1,syn_prod_00055,31.47
syn_order_000300,2,syn_prod_00104,142.96
syn_order_000301,1,syn_prod_00115,46.10
syn_order_000301,2,syn_prod_00124,84.71
syn_order_000302,1,syn_prod_00190,160.23
syn_order_000302,2,syn_prod_00123,156.70
syn_order_000303,1,syn_prod_00177,586.28
syn_order_000303,2,syn_prod_00057,36.92
syn_order_000303,3,syn_prod_00247,73.01
syn_order_000303,4,syn_prod_00272,291.55
syn_order_000304,1,syn_prod_00026,35.12
syn_order_000304,2,syn_prod_00093,197.17
syn_order_000305,1,syn_prod_00235,209.15
syn_order_000305,2,syn_prod_00194,697.61
syn_order_000306,1,syn_prod_00147,23.25
syn_order_000306,2,syn_prod_00204,128.53
syn_order_000306,3,syn_prod_00155,15.31
syn_order_000307,1,syn_prod_00018,65.98
syn_order_000307,2,syn_prod_00040,179.18
syn_order_000308,1,syn_prod_00075,120.56
syn_order_000308,2,syn_prod_00257,96.92
syn_order_000308,3,syn_prod_00164,17.49
syn_order_000308,4,syn_prod_00247,76.79
syn_order_000308,5,syn_prod_00267,625.95
syn_order_000309,1,syn_prod_00092,96.44
syn_order_000309,2,syn_prod_00094,295.33
syn_order_000309,3,syn_prod_00174,6.82
syn_order_000310,1,syn_prod_00132,47.08
syn_order_000310,2,syn_prod_00155,10.44
syn_order_000311,1,syn_prod_00178,552.79
syn_order_000311,2,syn_prod_00056,32.15
syn_order_000311,3,syn_prod_00003,78.02
syn_order_000312,1,syn_prod_00075,257.45
syn_order_000312,2,syn_prod_00253,99.71
syn_order_000313,1,syn_prod_00086,345.60
syn_order_000313,2,syn_prod_00098,255.96
syn_order_000314,1,syn_prod_00011,45.53
syn_order_000314,2,syn_prod_00035,173.04
syn_order_000314,3,syn_prod_00029,161.16
syn_order_000315,1,syn_prod_00109,288.74
syn_order_000315,2,syn_prod_00128,200.13
syn_order_000315,3,syn_prod_00099,358.47
syn_order_000316,1,syn_prod_00179,121.19
syn_order_000316,2,syn_prod_00019,55.17
syn_order_000317,1,syn_prod_00183,519.71
syn_order_000317,2,syn_prod_00040,29.47
syn_order_000317,3,syn_prod_00045,70.55
syn_order_000318,1,syn_prod_00178,214.35
syn_order_000318,2,syn_prod_00031,26.92
syn_order_000318,3,syn_prod_00057,103.27
syn_order_000319,1,syn_prod_00151,168.43
syn_order_000319,2,syn_prod_00209,97.51
syn_order_000319,3,syn_prod_00164,46.33
syn_order_000320,1,syn_prod_00174,7.73
syn_order_000320,2,syn_prod_00155,39.35
syn_order_000320,3,syn_prod_00036,159.76
syn_order_000321,1,syn_prod_00185,191.40
syn_order_000321,2,syn_prod_00053,61.38
syn_order_000321,3,syn_prod_00084,74.56
syn_order_000322,1,syn_prod_00184,499.69
syn_order_000322,2,syn_prod_00041,26.80
syn_order_000322,3,syn_prod_00123,37.17
syn_order_000323,1,syn_prod_00080,178.45
syn_order_000323,2,syn_prod_00257,172.77
syn_order_000323,3,syn_prod_00163,49.63
syn_order_000324,1,syn_prod_00011,61.13
syn_order_000324,2,syn_prod_00040,117.99
syn_order_000325,1,syn_prod_00105,134.50
syn_order_000325,2,syn_prod_00030,109.89
syn_order_000326,1,syn_prod_00074,59.07
syn_order_000326,2,syn_prod_00258,83.00
syn_order_000326,3,syn_prod_00044,121.97
syn_order_000327,1,syn_prod_00182,123.58
syn_order_000327,2,syn_prod_00054,20.35
syn_order_000328,1,syn_prod_00075,137.91
syn_order_000328,2,syn_prod_00258,269.27
syn_order_000328,3,syn_prod_00155,53.13
syn_order_000329,1,syn_prod_00184,605.38
syn_order_000329,2,syn_prod_00026,132.23
syn_order_000329,3,syn_prod_00046,99.01
syn_order_000330,1,syn_prod_00170,30.21
syn_order_000330,2,syn_prod_00222,83.44
syn_order_000331,1,syn_prod_00255,182.62
syn_order_000331,2,syn_prod_00116,187.84
syn_order_000332,1,syn_prod_00067,175.44
syn_order_000332,2,syn_prod_00181,465.10
syn_order_000332,3,syn_prod_00139,25.00
syn_order_000333,1,syn_prod_00134,67.10
syn_order_000333,2,syn_prod_00163,52.03
syn_order_000334,1,syn_prod_00231,49.32
syn_order_000334,2,syn_prod_00115,45.66
syn_order_000334,3,syn_prod_00009,75.76
syn_order_000335,1,syn_prod_00141,137.40
syn_order_000335,2,syn_prod_00205,49.01
syn_order_000336,1,syn_prod_00082,276.04
syn_order_000336,2,syn_prod_00103,400.17
syn_order_000336,3,syn_prod_00168,42.12
syn_order_000337,1,syn_prod_00147,182.64
syn_order_000337,2,syn_prod_00211,65.52
syn_order_000337,3,syn_prod_00269,133.58
syn_order_000337,4,syn_prod_00200,235.83
syn_order_000338,1,syn_prod_00187,475.73
syn_order_000338,2,syn_prod_00032,142.04
syn_order_000338,3,syn_prod_00058,99.92
syn_order_000339,1,syn_prod_00131,106.32
syn_order_000339,2,syn_prod_00154,31.39
syn_order_000339,3,syn_prod_00058,45.39
syn_order_000340,1,syn_prod_00141,46.13
syn_order_000340,2,syn_prod_00206,108.73
syn_order_000340,3,syn_prod_00127,153.12
syn_order_000341,1,syn_prod_00185,271.27
syn_order_000341,2,syn_prod_00031,106.44
syn_order_000341,3,syn_prod_00046,74.87
syn_order_000342,1,syn_prod_00132,51.86
syn_order_000342,2,syn_prod_00102,304.03
syn_order_000343,1,syn_prod_00270,834.07
syn_order_000343,2,syn_prod_00008,91.84
syn_order_000343,3,syn_prod_00175,49.28
syn_order_000343,4,syn_prod_00106,148.39
syn_order_000344,1,syn_prod_00089,346.06
syn_order_000344,2,syn_prod_00100,283.93
syn_order_000344,3,syn_prod_00169,36.36
syn_order_000344,4,syn_prod_00190,183.78
syn_order_000344,5,syn_prod_00269,521.90
syn_order_000345,1,syn_prod_00144,167.04
syn_order_000345,2,syn_prod_00207,145.02
syn_order_000345,3,syn_prod_00156,41.34
syn_order_000346,1,syn_prod_00158,6.67
syn_order_000346,2,syn_prod_00253,171.73
syn_order_000346,3,syn_prod_00198,589.40
syn_order_000346,4,syn_prod_00029,88.18
syn_order_000347,1,syn_prod_00173,5.29
syn_order_000347,2,syn_prod_00214,70.96
syn_order_000347,3,syn_prod_00198,108.22
syn_order_000347,4,syn_prod_00238,331.12
syn_order_000348,1,syn_prod_00085,272.46
syn_order_000348,2,syn_prod_00097,412.03
syn_order_000348,3,syn_prod_00172,24.07
syn_order_000349,1,syn_prod_00087,343.79
syn_order_000349,2,syn_prod_00101,195.69
syn_order_000350,1,syn_prod_00092,287.98
syn_order_000350,2,syn_prod_00093,314.62
syn_order_000350,3,syn_prod_00173,8.97
syn_order_000351,1,syn_prod_00236,161.39
syn_order_000351,2,syn_prod_00200,293.19
syn_order_000352,1,syn_prod_00229,58.53
syn_order_000352,2,syn_prod_00191,496.01
syn_order_000352,3,syn_prod_00059,113.01
syn_order_000353,1,syn_prod_00272,560.28
syn_order_000353,2,syn_prod_00122,101.43
syn_order_000353,3,syn_prod_00139,57.55
syn_order_000353,4,syn_prod_00067,106.50
syn_order_000353,5,syn_prod_00015,43.28
syn_order_000354,1,syn_prod_00146,157.31
syn_order_000354,2,syn_prod_00207,43.63
syn_order_000354,3,syn_prod_00158,18.26
syn_order_000355,1,syn_prod_00112,166.95
syn_order_000355,2,syn_prod_00121,127.39
syn_order_000355,3,syn_prod_00178,163.70
syn_order_000356,1,syn_prod_00083,379.24
syn_order_000356,2,syn_prod_00096,181.09
syn_order_000356,3,syn_prod_00175,5.33
syn_order_000357,1,syn_prod_00079,126.16
syn_order_000357,2,syn_prod_00258,87.13
syn_order_000357,3,syn_prod_00153,42.20
syn_order_000358,1,syn_prod_00212,148.29
syn_order_000358,2,syn_prod_00083,219.26
syn_order_000358,3,syn_prod_00057,25.41
syn_order_000359,1,syn_prod_00020,70.68
syn_order_000359,2,syn_prod_00037,46.76
syn_order_000360,1,syn_prod_00086,60.16
syn_order_000360,2,syn_prod_00100,166.60
syn_order_000361,1,syn_prod_00134,50.03
syn_order_000361,2,syn_prod_00153,10.47
syn_order_000361,3,syn_prod_00044,95.93
syn_order_000362,1,syn_prod_00085,261.99
syn_order_000362,2,syn_prod_00102,139.97
syn_order_000362,3,syn_prod_00175,23.93
syn_order_000363,1,syn_prod_00073,114.40
syn_order_000363,2,syn_prod_00254,154.28
syn_order_000364,1,syn_prod_00065,133.98
syn_order_000364,2,syn_prod_00252,53.89
syn_order_000364,3,syn_prod_00163,16.25
syn_order_000365,1,syn_prod_00074,217.51
syn_order_000365,2,syn_prod_00260,62.77
syn_order_000365,3,syn_prod_00163,24.13
syn_order_000366,1,syn_prod_00017,21.02
syn_order_000366,2,syn_prod_00150,44.97
syn_order_000367,1,syn_prod_00090,284.11
syn_order_000367,2,syn_prod_00104,394.87
syn_order_000368,1,syn_prod_00046,86.67
syn_order_000368,2,syn_prod_00161,24.40
syn_order_000368,3,syn_prod_00122,214.47
syn_order_000368,4,syn_prod_00102,331.67
syn_order_000368,5,syn_prod_00028,83.62
syn_order_000369,1,syn_prod_00014,81.64
syn_order_000369,2,syn_prod_00040,39.93
syn_order_000369,3,syn_prod_00232,191.50
syn_order_000370,1,syn_prod_00065,237.95
syn_order_000370,2,syn_prod_00257,237.74
syn_order_000370,3,syn_prod_00163,48.25
syn_order_000371,1,syn_prod_00016,78.80
syn_order_000371,2,syn_prod_00033,79.33
syn_order_000372,1,syn_prod_00214,34.09
syn_order_000372,2,syn_prod_00149,89.47
syn_order_000372,3,syn_prod_00108,29.71
syn_order_000372,4,syn_prod_00061,165.05
syn_order_000373,1,syn_prod_00011,49.48
syn_order_000373,2,syn_prod_00024,48.99
syn_order_000374,1,syn_prod_00089,203.84
syn_order_000374,2,syn_prod_00098,341.47
syn_order_000374,3,syn_prod_00175,18.35
syn_order_000375,1,syn_prod_00149,102.24
syn_order_000375,2,syn_prod_00205,105.80
syn_order_000375,3,syn_prod_00164,26.67
syn_order_000376,1,syn_prod_00131,21.83
syn_order_000376,2,syn_prod_00158,57.65
syn_order_000377,1,syn_prod_00095,276.97
syn_order_000377,2,syn_prod_00162,22.93
syn_order_000378,1,syn_prod_00013,65.28
syn_order_000378,2,syn_prod_00037,69.40
syn_order_000379,1,syn_prod_00201,48.66
syn_order_000379,2,syn_prod_00057,47.89
syn_order_000380,1,syn_prod_00227,148.72
syn_order_000380,2,syn_prod_00194,228.34
syn_order_000381,1,syn_prod_00091,193.18
syn_order_000381,2,syn_prod_00102,152.14
syn_order_000381,3,syn_prod_00061,200.81
syn_order_000382,1,syn_prod_00078,240.88
syn_order_000382,2,syn_prod_00254,120.13
syn_order_000383,1,syn_prod_00249,98.97
syn_order_000383,2,syn_prod_00111,185.95
syn_order_000384,1,syn_prod_00082,346.10
syn_order_000384,2,syn_prod_00097,463.01
syn_order_000384,3,syn_prod_00174,17.51
syn_order_000385,1,syn_prod_00184,462.14
syn_order_000385,2,syn_prod_00059,114.13
syn_order_000386,1,syn_prod_00091,307.94
syn_order_000386,2,syn_prod_00098,249.72
syn_order_000386,3,syn_prod_00170,24.91
syn_order_000386,4,syn_prod_00192,258.12
syn_order_000386,5,syn_prod_00243,561.80
syn_order_000387,1,syn_prod_00258,100.92
syn_order_000387,2,syn_prod_00128,166.62
syn_order_000388,1,syn_prod_00047,111.02
syn_order_000388,2,syn_prod_00186,270.06
syn_order_000388,3,syn_prod_00226,44.54
syn_order_000389,1,syn_prod_00185,625.22
syn_order_000389,2,syn_prod_00056,57.69
syn_order_000390,1,syn_prod_00149,67.65
syn_order_000390,2,syn_prod_00204,132.03
syn_order_000391,1,syn_prod_00233,28.12
syn_order_000391,2,syn_prod_00194,324.10
syn_order_000392,1,syn_prod_00260,37.06
syn_order_000392,2,syn_prod_00187,184.34
syn_order_000393,1,syn_prod_00085,115.18
syn_order_000393,2,syn_prod_00097,169.08
syn_order_000393,3,syn_prod_00172,34.19
syn_order_000394,1,syn_prod_00171,12.01
syn_order_000394,2,syn_prod_00222,65.51
syn_order_000395,1,syn_prod_00212,40.73
syn_order_000395,2,syn_prod_00141,50.02
syn_order_000395,3,syn_prod_00220,22.49
syn_order_000396,1,syn_prod_00138,10.69
syn_order_000396,2,syn_prod_00067,218.11
syn_order_000396,3,syn_prod_00124,197.79
syn_order_000397,1,syn_prod_00109,135.37
syn_order_000397,2,syn_prod_00123,54.25
syn_order_000397,3,syn_prod_00091,406.17
syn_order_000398,1,syn_prod_00235,117.96
syn_order_000398,2,syn_prod_00200,357.10
syn_order_000398,3,syn_prod_00202,75.92
syn_order_000399,1,syn_prod_00086,203.18
syn_order_000399,2,syn_prod_00102,322.95
syn_order_000400,1,syn_prod_00049,84.62
syn_order_000400,2,syn_prod_00073,96.03
syn_order_000401,1,syn_prod_00112,157.16
syn_order_000401,2,syn_prod_00119,200.84
syn_order_000402,1,syn_prod_00140,59.77
syn_order_000402,2,syn_prod_00154,11.96
syn_order_000403,1,syn_prod_00077,207.12
syn_order_000403,2,syn_prod_00250,60.46
syn_order_000403,3,syn_prod_00162,17.63
syn_order_000404,1,syn_prod_00066,41.43
syn_order_000404,2,syn_prod_00163,30.12
syn_order_000405,1,syn_prod_00236,123.39
syn_order_000405,2,syn_prod_00258,181.41
syn_order_000405,3,syn_prod_00139,85.39
syn_order_000406,1,syn_prod_00226,105.07
syn_order_000406,2,syn_prod_00194,335.57
syn_order_000406,3,syn_prod_00083,158.84
syn_order_000407,1,syn_prod_00085,48.42
syn_order_000407,2,syn_prod_00099,427.06
syn_order_000407,3,syn_prod_00126,76.24
syn_order_000407,4,syn_prod_00261,534.05
syn_order_000407,5,syn_prod_00192,335.28
syn_order_000408,1,syn_prod_00188,494.90
syn_order_000408,2,syn_prod_00033,153.41
syn_order_000408,3,syn_prod_00048,45.24
syn_order_000409,1,syn_prod_00138,91.14
syn_order_000409,2,syn_prod_00157,48.20
syn_order_000410,1,syn_prod_00133,22.81
syn_order_000410,2,syn_prod_00160,24.87
syn_order_000411,1,syn_prod_00009,27.63
syn_order_000411,2,syn_prod_00035,137.70
syn_order_000411,3,syn_prod_00252,57.10
syn_order_000411,4,syn_prod_00237,430.31
syn_order_000411,5,syn_prod_00266,430.40
syn_order_000412,1,syn_prod_00095,85.78
syn_order_000412,2,syn_prod_00183,102.12
syn_order_000412,3,syn_prod_00016,31.98
syn_order_000413,1,syn_prod_00104,174.52
syn_order_000413,2,syn_prod_00015,37.03
syn_order_000414,1,syn_prod_00180,338.97
syn_order_000414,2,syn_prod_00030,170.11
syn_order_000415,1,syn_prod_00004,37.51
syn_order_000415,2,syn_prod_00030,55.80
syn_order_000416,1,syn_prod_00049,82.24
syn_order_000416,2,syn_prod_00033,147.32
syn_order_000416,3,syn_prod_00153,68.07
syn_order_000416,4,syn_prod_00092,223.23
syn_order_000417,1,syn_prod_00084,104.14
syn_order_000417,2,syn_prod_00094,375.53
syn_order_000417,3,syn_prod_00170,51.54
syn_order_000418,1,syn_prod_00065,192.80
syn_order_000418,2,syn_prod_00250,65.83
syn_order_000418,3,syn_prod_00156,27.64
syn_order_000419,1,syn_prod_00088,319.95
syn_order_000419,2,syn_prod_00093,377.05
syn_order_000419,3,syn_prod_00170,25.14
syn_order_000420,1,syn_prod_00134,67.68
syn_order_000420,2,syn_prod_00125,62.07
syn_order_000420,3,syn_prod_00149,46.35
syn_order_000421,1,syn_prod_00151,106.01
syn_order_000421,2,syn_prod_00212,46.20
syn_order_000422,1,syn_prod_00116,47.76
syn_order_000422,2,syn_prod_00125,193.81
syn_order_000423,1,syn_prod_00181,250.33
syn_order_000423,2,syn_prod_00051,27.70
syn_order_000424,1,syn_prod_00062,80.47
syn_order_000424,2,syn_prod_00256,81.95
syn_order_000424,3,syn_prod_00153,43.40
syn_order_000424,4,syn_prod_00247,427.63
syn_order_000424,5,syn_prod_00198,514.81
syn_order_000425,1,syn_prod_00106,174.03
syn_order_000425,2,syn_prod_00127,42.14
syn_order_000425,3,syn_prod_00185,498.65
syn_order_000425,4,syn_prod_00243,670.08
syn_order_000425,5,syn_prod_00272,137.22
syn_order_000426,1,syn_prod_00070,52.54
syn_order_000426,2,syn_prod_00252,270.34
syn_order_000426,3,syn_prod_00154,9.94
syn_order_000427,1,syn_prod_00137,85.42
syn_order_000427,2,syn_prod_00154,55.51
syn_order_000428,1,syn_prod_00179,527.55
syn_order_000428,2,syn_prod_00038,87.24
syn_order_000428,3,syn_prod_00051,90.62
syn_order_000429,1,syn_prod_00182,384.55
syn_order_000429,2,syn_prod_00031,155.95
syn_order_000429,3,syn_prod_00054,102.88
syn_order_000430,1,syn_prod_00108,145.02
syn_order_000430,2,syn_prod_00125,215.23
syn_order_000431,1,syn_prod_00188,80.45
syn_order_000431,2,syn_prod_00050,83.51
syn_order_000432,1,syn_prod_00086,53.14
